seed,role,radius,saturated,mixed,injected_clip_target,preprocessing,qualified,comparisons,max_accuracy_budget_fraction,encoded_y_bias,encoded_cb_bias,encoded_cr_bias,accepted_black_fraction,insufficient_bins,rejected_clipped,rejected_structure,rejected_correlation
73343,held_out,0,false,false,0.595,lower_clip,True,6,0.03665194,0.045024394,9.054026e-19,1.14257e-18,0.59179688,0,0,0,0
73343,held_out,0,false,false,0.595,color_nr,True,6,0.01832597,0.045024394,3.7159274e-10,2.7567684e-11,0.59179688,0,0,0,0
73343,held_out,0,false,false,0.595,sharpen,False,0,,,,,,1,63,0,0
73343,held_out,0,false,false,0.595,default,False,0,,,,,,1,63,0,0
73343,held_out,0,false,true,0.05,lower_clip,True,6,0.0039740676,-0.0074110672,-0.0041634715,0.00027332988,0.050537109,0,0,0,0
73343,held_out,0,false,true,0.05,color_nr,True,6,0.050988059,-0.0037687131,-5.4045592e-05,-7.4238999e-05,0.0014648438,0,0,0,0
73343,held_out,0,false,true,0.05,sharpen,True,6,0.0019870338,-0.010129851,-0.002580806,0.00066233827,0.062011719,0,0,0,0
73343,held_out,0,false,true,0.05,default,True,6,0.01452249,-0.0070166704,-8.4711595e-05,-7.7838305e-05,0.013183594,0,0,0,0
73343,held_out,0,false,true,0.15,lower_clip,True,6,0.0041039162,-0.011751977,-0.0040116909,0.0002200185,0.15039062,0,0,0,0
73343,held_out,0,false,true,0.15,color_nr,True,6,0.014604656,-0.0055205337,0.00087901406,-0.00019648504,0.010498047,0,0,0,0
73343,held_out,0,false,true,0.15,sharpen,True,6,0.0020821628,-0.01329861,-0.0016632542,0.00065676904,0.15893555,0,0,0,0
73343,held_out,0,false,true,0.15,default,True,6,0.014604656,-0.0096714085,0.0010357438,-0.00020914415,0.051513672,0,0,0,0
73343,held_out,0,false,true,0.3,lower_clip,True,6,0.02231196,-0.015108655,-0.0022610339,6.2919782e-05,0.30371094,0,0,0,0
73343,held_out,0,false,true,0.3,color_nr,True,6,0.022320116,-0.0062841486,0.0027067759,-0.00032673093,0.035888672,0,0,0,0
73343,held_out,0,false,true,0.3,sharpen,True,6,0.0021353979,-0.014224783,0.0004744749,0.00054383034,0.27441406,0,0,0,0
73343,held_out,0,false,true,0.3,default,True,6,0.029233702,-0.010181161,0.0031503054,-0.00030858788,0.11083984,0,0,0,0
73343,held_out,0,false,true,0.45,lower_clip,True,6,0.0042997997,-0.015207643,9.0888196e-05,-0.00010206907,0.44970703,0,0,0,0
73343,held_out,0,false,true,0.45,color_nr,True,6,0.014030878,-0.0046000125,0.0048825654,-0.00036594155,0.072998047,0,0,0,0
73343,held_out,0,false,true,0.45,sharpen,True,6,0.0022255653,-0.012286501,0.0029167586,0.00046628742,0.37231445,0,0,0,0
73343,held_out,0,false,true,0.45,default,True,6,0.014030878,-0.0075269348,0.0054875523,-0.00029995066,0.17480469,0,0,0,0
73343,held_out,0,false,true,0.595,lower_clip,True,6,0.02023013,-0.010291824,0.0026714058,-0.00019853465,0.59008789,0,0,0,0
73343,held_out,0,false,true,0.595,color_nr,True,6,0.013328161,0.0014482722,0.0072695201,-0.00028231163,0.12426758,0,0,0,0
73343,held_out,0,false,true,0.595,sharpen,True,6,0.0022317111,-0.0058924856,0.0054259562,0.00048711562,0.45849609,0,0,0,0
73343,held_out,0,false,true,0.595,default,True,6,0.013328161,-0.00011611969,0.0078901833,-0.00018474408,0.24365234,0,0,0,0
73343,held_out,0,true,false,0.05,lower_clip,True,6,0.0028640824,-0.0044891215,0.0021194402,-0.0061745661,0.050292969,0,0,0,0
73343,held_out,0,true,false,0.05,color_nr,True,6,0.0045485394,-0.0042452409,0.0018174537,-0.0056671032,0.047851562,0,0,0,0
73343,held_out,0,true,false,0.05,sharpen,True,6,0.00089582107,-0.0052012765,0.002936367,-0.009539762,0.10620117,0,0,0,0
73343,held_out,0,true,false,0.05,default,True,6,0.0045495474,-0.0050066611,0.0026479097,-0.0090485702,0.10400391,0,0,0,0
73343,held_out,0,true,false,0.15,lower_clip,True,6,0.0030516293,-0.0054596298,0.002617585,-0.0071714527,0.15039062,0,0,0,0
73343,held_out,0,true,false,0.15,color_nr,True,6,0.0057822105,-0.004442308,0.0014720692,-0.0048910833,0.1315918,0,0,0,0
73343,held_out,0,true,false,0.15,sharpen,True,6,0.0011045735,-0.0039970677,0.002777633,-0.0090726317,0.21899414,0,0,0,0
73343,held_out,0,true,false,0.15,default,True,6,0.0057822105,-0.0032814035,0.0017354562,-0.0070634504,0.20703125,0,0,0,0
73343,held_out,0,true,false,0.3,lower_clip,True,6,0.0048381096,-0.0038245419,0.0016436649,-0.00085273201,0.29907227,0,0,0,0
73343,held_out,0,true,false,0.3,color_nr,True,6,0.0065675857,-0.0012679158,-0.0010218005,0.004899177,0.23779297,0,0,0,0
73343,held_out,0,true,false,0.3,sharpen,True,6,0.0019674347,-0.00022624063,0.0010138635,-0.00045653889,0.3503418,0,0,0,0
73343,held_out,0,true,false,0.3,default,True,6,0.0065675857,0.0015524946,-0.0013553292,0.0043539804,0.31005859,0,0,0,0
73343,held_out,0,true,false,0.45,lower_clip,True,6,0.026653535,0.0041519811,-0.002908749,0.022540125,0.45068359,0,0,0,0
73343,held_out,0,true,false,0.45,color_nr,True,6,0.014967386,0.00863115,-0.0073098651,0.032322502,0.32202148,0,0,0,0
73343,held_out,0,true,false,0.45,sharpen,True,6,0.011481158,0.0089585344,-0.0040737272,0.02473986,0.46508789,0,0,0,0
73343,held_out,0,true,false,0.45,default,True,6,0.012389872,0.012315335,-0.0080127186,0.032883709,0.37890625,0,0,0,0
73343,held_out,0,true,false,0.595,lower_clip,True,6,0.050003928,0.0052042175,-0.0035511688,0.028391786,0.59179688,0,0,0,0
73343,held_out,0,true,false,0.595,color_nr,True,6,0.0053460995,0.011894324,-0.0097930008,0.042200879,0.38696289,0,0,0,0
73343,held_out,0,true,false,0.595,sharpen,True,6,0.0020897871,0.010598949,-0.0050661627,0.031977223,0.53222656,0,0,0,0
73343,held_out,0,true,false,0.595,default,True,6,0.0053460995,0.016120411,-0.01077131,0.043621462,0.41796875,0,0,0,0
73343,held_out,0,true,true,0.05,lower_clip,True,6,0.0039116789,-0.004495541,0.001645243,-0.0061699891,0.050292969,0,0,0,0
73343,held_out,0,true,true,0.05,color_nr,True,6,0.0072196,-0.0009916243,-0.0065808016,0.0066367607,0.01171875,0,0,0,0
73343,held_out,0,true,true,0.05,sharpen,True,6,0.0019558395,-0.0053953877,0.0023669263,-0.0078988358,0.077636719,0,0,0,0
73343,held_out,0,true,true,0.05,default,True,6,0.0072196,-0.0023465513,-0.0057809227,0.0040089589,0.039550781,0,0,0,0
73343,held_out,0,true,true,0.15,lower_clip,True,6,0.0039614646,-0.0054525973,0.0020767064,-0.0071764669,0.15039062,0,0,0,0
73343,held_out,0,true,true,0.15,color_nr,True,6,0.007297486,-0.00042311703,-0.0070617471,0.0088582271,0.051757812,0,0,0,0
73343,held_out,0,true,true,0.15,sharpen,True,6,0.0019670489,-0.0052031175,0.0024473826,-0.0079671586,0.17358398,0,0,0,0
73343,held_out,0,true,true,0.15,default,True,6,0.007297486,-0.0009851355,-0.0064128704,0.0062532553,0.10327148,0,0,0,0
73343,held_out,0,true,true,0.3,lower_clip,True,6,0.0041218329,-0.003797929,0.0010320979,-0.00087248431,0.29907227,0,0,0,0
73343,held_out,0,true,true,0.3,color_nr,True,6,0.0074436212,0.0030094616,-0.0090581053,0.018413414,0.11914062,0,0,0,0
73343,held_out,0,true,true,0.3,sharpen,True,6,0.0019732051,-0.002030113,0.00082294727,0.00015603343,0.27441406,0,0,0,0
73343,held_out,0,true,true,0.3,default,True,6,0.0074436212,0.003663906,-0.0087961299,0.016728835,0.18017578,0,0,0,0
73343,held_out,0,true,true,0.45,lower_clip,True,6,0.011783608,0.0041954665,-0.0035848296,0.022494117,0.45068359,0,0,0,0
73343,held_out,0,true,true,0.45,color_nr,True,6,0.01117313,0.012791287,-0.014624684,0.044586999,0.18896484,0,0,0,0
73343,held_out,0,true,true,0.45,sharpen,True,6,0.0070645027,0.0072981549,-0.0043601446,0.025387387,0.3503418,0,0,0,0
73343,held_out,0,true,true,0.45,default,True,6,0.01001129,0.014440414,-0.014731201,0.043914267,0.24609375,0,0,0,0
73343,held_out,0,true,true,0.595,lower_clip,True,6,0.01531119,0.0052785773,-0.0043029801,0.02835743,0.59204102,0,0,0,0
73343,held_out,0,true,true,0.595,color_nr,True,6,0.007713642,0.015781751,-0.016404086,0.052822019,0.25219727,0,0,0,0
73343,held_out,0,true,true,0.595,sharpen,True,6,0.0022560136,0.0095371695,-0.0056005062,0.0329953,0.40673828,0,0,0,0
73343,held_out,0,true,true,0.595,default,True,6,0.007713642,0.018203863,-0.016824176,0.053028371,0.29760742,0,0,0,0
73343,held_out,1,false,false,0.05,lower_clip,True,6,0.022933925,-0.013056476,-1.0761754e-18,-1.3580762e-18,0.049804688,0,0,0,0
73343,held_out,1,false,false,0.05,color_nr,True,6,0.022933925,-0.013056475,5.4148591e-10,-1.9452099e-11,0.049804688,0,0,0,0
73343,held_out,1,false,false,0.05,sharpen,True,6,0.023195885,-0.017416906,-1.1288714e-18,-1.4245758e-18,0.089599609,0,0,0,0
73343,held_out,1,false,false,0.05,default,True,6,0.023195885,-0.017416906,6.444659e-10,-2.7193501e-11,0.089111328,0,0,0,0
73343,held_out,1,false,false,0.15,lower_clip,True,6,0.023784412,-0.015364648,-7.246501e-19,-9.1446995e-19,0.1496582,0,0,0,0
73343,held_out,1,false,false,0.15,color_nr,True,6,0.023784412,-0.015364648,5.2083471e-10,6.7983128e-12,0.1496582,0,0,0,0
73343,held_out,1,false,false,0.15,sharpen,True,6,0.023985702,-0.017798764,-8.0311405e-19,-1.0134873e-18,0.203125,0,0,0,0
73343,held_out,1,false,false,0.15,default,True,6,0.023985702,-0.017798764,5.7581362e-10,1.7964664e-12,0.20263672,0,0,0,0
73343,held_out,1,false,false,0.3,lower_clip,True,6,0.025159263,-0.0047906769,-2.9006129e-19,-3.6604195e-19,0.30175781,0,0,0,0
73343,held_out,1,false,false,0.3,color_nr,True,6,0.025159263,-0.004790677,5.5440398e-10,1.3513366e-11,0.30175781,0,0,0,0
73343,held_out,1,false,false,0.3,sharpen,True,6,0.024380923,-0.0047498909,-3.5024308e-19,-4.4198817e-19,0.35351562,0,0,0,0
73343,held_out,1,false,false,0.3,default,True,6,0.024380923,-0.0047498911,5.7450463e-10,1.178105e-11,0.35302734,0,0,0,0
73343,held_out,1,false,false,0.45,lower_clip,True,6,0.050406836,0.036183605,7.772145e-19,9.8080343e-19,0.44604492,0,0,0,0
73343,held_out,1,false,false,0.45,color_nr,True,6,0.050406836,0.036183605,5.0474616e-10,2.3242454e-11,0.44604492,0,0,0,0
73343,held_out,1,false,false,0.45,sharpen,True,6,0.021719361,0.037771723,8.1525902e-19,1.0288136e-18,0.49243164,0,0,0,0
73343,held_out,1,false,false,0.45,default,True,6,0.021719361,0.037771723,5.1453035e-10,2.2174263e-11,0.4921875,0,0,0,0
73343,held_out,1,false,false,0.595,lower_clip,True,6,0.11382723,0.045020796,8.9175562e-19,1.1253482e-18,0.58520508,0,0,0,0
73343,held_out,1,false,false,0.595,color_nr,True,6,0.11382723,0.045020796,3.551843e-10,2.7074761e-11,0.58520508,0,0,0,0
73343,held_out,1,false,false,0.595,sharpen,True,6,0.22525196,0.047285561,9.3528181e-19,1.180276e-18,0.58813477,0,0,0,0
73343,held_out,1,false,false,0.595,default,True,6,0.2633858,0.047285561,3.5669085e-10,2.6783161e-11,0.58886719,0,0,0,0
73343,held_out,1,false,true,0.05,lower_clip,True,6,0.029371926,-0.0073885003,-0.0040979974,0.00032838779,0.050048828,0,0,0,0
73343,held_out,1,false,true,0.05,color_nr,True,6,0.32890328,-0.0037524799,0.00025879783,2.0698775e-05,0.00073242188,0,0,0,0
73343,held_out,1,false,true,0.05,sharpen,True,6,0.027128715,-0.0092512489,-0.0029989129,0.00058473752,0.051757812,0,0,0,0
73343,held_out,1,false,true,0.05,default,True,6,0.11301598,-0.0059605695,0.00026465867,3.8576272e-05,0.0070800781,0,0,0,0
73343,held_out,1,false,true,0.15,lower_clip,True,6,0.029159365,-0.011672294,-0.0039553331,0.00023366759,0.15039062,0,0,0,0
73343,held_out,1,false,true,0.15,color_nr,True,6,0.098307948,-0.0055158239,0.0013229788,-4.965951e-05,0.0087890625,0,0,0,0
73343,held_out,1,false,true,0.15,sharpen,True,6,0.026551526,-0.012849565,-0.002251217,0.00052341285,0.14111328,0,0,0,0
73343,held_out,1,false,true,0.15,default,True,6,0.02861558,-0.0085439331,0.0014470097,-3.5079329e-05,0.034423828,0,0,0,0
73343,held_out,1,false,true,0.3,lower_clip,True,6,0.061996498,-0.015018877,-0.0021952796,6.8512814e-05,0.30541992,0,0,0,0
73343,held_out,1,false,true,0.3,color_nr,True,6,0.071459799,-0.0063146864,0.0032420262,-0.00013223008,0.031494141,0,0,0,0
73343,held_out,1,false,true,0.3,sharpen,True,6,0.042997403,-0.014588235,-0.00012314027,0.00042767527,0.25415039,0,0,0,0
73343,held_out,1,false,true,0.3,default,True,6,0.063797562,-0.0094345583,0.0035441096,-0.00010773943,0.083251953,0,0,0,0
73343,held_out,1,false,true,0.45,lower_clip,True,6,0.026988016,-0.015102891,0.00016025793,-5.7426964e-05,0.45117188,0,0,0,0
73343,held_out,1,false,true,0.45,color_nr,True,6,0.027289731,-0.0046414221,0.0054279333,-0.00014464125,0.067626953,0,0,0,0
73343,held_out,1,false,true,0.45,sharpen,True,6,0.024510607,-0.013151397,0.0023296938,0.00039317572,0.35864258,0,0,0,0
73343,held_out,1,false,true,0.45,default,True,6,0.02481205,-0.0071839536,0.005845585,-0.00010930746,0.14453125,0,0,0,0
73343,held_out,1,false,true,0.595,lower_clip,True,6,0.054351491,-0.01007907,0.0027389815,-0.00016477613,0.58666992,0,0,0,0
73343,held_out,1,false,true,0.595,color_nr,True,6,0.025591511,0.0014818846,0.0077957903,-8.4695164e-05,0.12011719,0,0,0,0
73343,held_out,1,false,true,0.595,sharpen,True,6,0.023456845,-0.0069357795,0.004864806,0.00038154157,0.44482422,0,0,0,0
73343,held_out,1,false,true,0.595,default,True,6,0.024295691,-7.9942421e-05,0.0082258905,-3.8275869e-05,0.21289062,0,0,0,0
73343,held_out,1,true,false,0.05,lower_clip,True,6,0.022915601,-0.0043934352,0.0021001199,-0.006176748,0.049804688,0,0,0,0
73343,held_out,1,true,false,0.05,color_nr,True,6,0.022896832,-0.0041536642,0.001809455,-0.0056499824,0.047119141,0,0,0,0
73343,held_out,1,true,false,0.05,sharpen,True,6,0.023383741,-0.0050370574,0.0027024151,-0.0085882921,0.088134766,0,0,0,0
73343,held_out,1,true,false,0.05,default,True,6,0.023261763,-0.0048413961,0.0024251796,-0.0080871898,0.085693359,0,0,0,0
73343,held_out,1,true,false,0.15,lower_clip,True,6,0.023560705,-0.0053393038,0.0025860044,-0.0071480702,0.1496582,0,0,0,0
73343,held_out,1,true,false,0.15,color_nr,True,6,0.025326134,-0.0043466013,0.0014818053,-0.0048652561,0.12939453,0,0,0,0
73343,held_out,1,true,false,0.15,sharpen,True,6,0.023981069,-0.004518537,0.0027556446,-0.008633887,0.19799805,0,0,0,0
73343,held_out,1,true,false,0.15,default,True,6,0.025650565,-0.0037549238,0.0017324322,-0.0065781915,0.18457031,0,0,0,0
73343,held_out,1,true,false,0.3,lower_clip,True,6,0.025089201,-0.0036759522,0.0015975581,-0.00079479866,0.30175781,0,0,0,0
73343,held_out,1,true,false,0.3,color_nr,True,6,0.027253937,-0.0011946455,-0.00096417418,0.0048661795,0.23413086,0,0,0,0
73343,held_out,1,true,false,0.3,sharpen,True,6,0.024803411,-0.0013111022,0.0012012221,-0.00064378383,0.33154297,0,0,0,0
73343,held_out,1,true,false,0.3,default,True,6,0.024925161,0.00060060869,-0.0011397199,0.0042940263,0.28930664,0,0,0,0
73343,held_out,1,true,false,0.45,lower_clip,True,6,0.022966562,0.0043529086,-0.0029830994,0.022695287,0.45385742,0,0,0,0
73343,held_out,1,true,false,0.45,color_nr,True,6,0.023940516,0.0086744902,-0.0071946543,0.03221515,0.31982422,0,0,0,0
73343,held_out,1,true,false,0.45,sharpen,True,6,0.023023564,0.0077311904,-0.0038170837,0.024310858,0.43481445,0,0,0,0
73343,held_out,1,true,false,0.45,default,True,6,0.02333689,0.011189188,-0.0076680588,0.032524497,0.35644531,0,0,0,0
73343,held_out,1,true,false,0.595,lower_clip,True,6,0.048554455,0.0053142258,-0.0035730744,0.028310784,0.58520508,0,0,0,0
73343,held_out,1,true,false,0.595,color_nr,True,6,0.024496495,0.011765387,-0.0095430416,0.041676074,0.38500977,0,0,0,0
73343,held_out,1,true,false,0.595,sharpen,True,6,0.023453072,0.0093873998,-0.0047635646,0.031256925,0.49731445,0,0,0,0
73343,held_out,1,true,false,0.595,default,True,6,0.023392727,0.014772529,-0.010250335,0.0426979,0.39770508,0,0,0,0
73343,held_out,1,true,true,0.05,lower_clip,True,6,0.030229947,-0.0044433713,0.0016605676,-0.006141071,0.049804688,0,0,0,0
73343,held_out,1,true,true,0.05,color_nr,True,6,0.028622514,-0.0010446629,-0.0060354369,0.0061333991,0.010498047,0,0,0,0
73343,held_out,1,true,true,0.05,sharpen,True,6,0.027452751,-0.0050895812,0.0021542001,-0.0073160122,0.065917969,0,0,0,0
73343,held_out,1,true,true,0.05,default,True,6,0.026832357,-0.0020215084,-0.0054814717,0.0043230185,0.028320312,0,0,0,0
73343,held_out,1,true,true,0.15,lower_clip,True,6,0.030127503,-0.0053882555,0.002087172,-0.0071132062,0.1496582,0,0,0,0
73343,held_out,1,true,true,0.15,color_nr,True,6,0.029065881,-0.00051251664,-0.00648525,0.0083036509,0.049316406,0,0,0,0
73343,held_out,1,true,true,0.15,sharpen,True,6,0.026940056,-0.0052680469,0.0023490246,-0.0076593859,0.15454102,0,0,0,0
73343,held_out,1,true,true,0.15,default,True,6,0.025830623,-0.0010236462,-0.0060019629,0.006384323,0.086425781,0,0,0,0
73343,held_out,1,true,true,0.3,lower_clip,True,6,0.029097144,-0.0037200995,0.0010365506,-0.00076715475,0.30175781,0,0,0,0
73343,held_out,1,true,true,0.3,color_nr,True,6,0.027603121,0.0028551401,-0.0084411368,0.017770098,0.11816406,0,0,0,0
73343,held_out,1,true,true,0.3,sharpen,True,6,0.02544099,-0.0024822248,0.00087336864,2.2669079e-05,0.25439453,0,0,0,0
73343,held_out,1,true,true,0.3,default,True,6,0.024656274,0.0031920846,-0.0082218022,0.016448712,0.16235352,0,0,0,0
73343,held_out,1,true,true,0.45,lower_clip,True,6,0.026857918,0.0043104457,-0.003599865,0.022698867,0.45385742,0,0,0,0
73343,held_out,1,true,true,0.45,color_nr,True,6,0.026643734,0.012586457,-0.013974787,0.043906691,0.18798828,0,0,0,0
73343,held_out,1,true,true,0.45,sharpen,True,6,0.024493406,0.0065710409,-0.0041909551,0.024896175,0.33422852,0,0,0,0
73343,held_out,1,true,true,0.45,default,True,6,0.024497042,0.013681093,-0.014033124,0.04334125,0.2277832,0,0,0,0
73343,held_out,1,true,true,0.595,lower_clip,True,6,0.053235578,0.0053019413,-0.0042654347,0.028336603,0.58544922,0,0,0,0
73343,held_out,1,true,true,0.595,color_nr,True,6,0.026155085,0.015421924,-0.015660386,0.051851243,0.25170898,0,0,0,0
73343,held_out,1,true,true,0.595,sharpen,True,6,0.024480291,0.0084871166,-0.0052664665,0.031889253,0.39624023,0,0,0,0
73343,held_out,1,true,true,0.595,default,True,6,0.024108883,0.017132534,-0.015965538,0.051975739,0.28076172,0,0,0,0
73343,held_out,2,false,false,0.05,lower_clip,True,6,0.020973263,-0.012866969,-3.0951734e-19,-3.9059445e-19,0.050537109,0,0,0,0
73343,held_out,2,false,false,0.05,color_nr,True,6,0.020973263,-0.012866969,4.6783548e-10,-1.902513e-11,0.050537109,0,0,0,0
73343,held_out,2,false,false,0.05,sharpen,True,6,0.020317363,-0.016070484,-3.8410499e-19,-4.847201e-19,0.079345703,0,0,0,0
73343,held_out,2,false,false,0.05,default,True,6,0.020317363,-0.016070484,5.3302025e-10,-2.4856428e-11,0.079101562,0,0,0,0
73343,held_out,2,false,false,0.15,lower_clip,True,6,0.019413394,-0.015087968,-2.5893249e-19,-3.2675905e-19,0.15112305,0,0,0,0
73343,held_out,2,false,false,0.15,color_nr,True,6,0.019413394,-0.015087969,4.3044359e-10,5.3192552e-12,0.15112305,0,0,0,0
73343,held_out,2,false,false,0.15,sharpen,True,6,0.018936394,-0.017240538,-3.9668492e-19,-5.0059531e-19,0.19287109,0,0,0,0
73343,held_out,2,false,false,0.15,default,True,6,0.018936394,-0.017240539,4.7394416e-10,1.8140118e-12,0.19189453,0,0,0,0
73343,held_out,2,false,false,0.3,lower_clip,True,6,0.018228072,-0.0043563558,-3.156083e-19,-3.9828091e-19,0.30053711,0,0,0,0
73343,held_out,2,false,false,0.3,color_nr,True,6,0.018228072,-0.0043563558,4.9591209e-10,1.2317787e-11,0.30053711,0,0,0,0
73343,held_out,2,false,false,0.3,sharpen,True,6,0.017728682,-0.0048255285,-3.5519029e-19,-4.4823128e-19,0.34399414,0,0,0,0
73343,held_out,2,false,false,0.3,default,True,6,0.017728682,-0.0048255285,5.144599e-10,9.7380626e-12,0.34448242,0,0,0,0
73343,held_out,2,false,false,0.45,lower_clip,True,6,0.080337148,0.036993404,7.8463861e-19,9.9017226e-19,0.44213867,0,0,0,0
73343,held_out,2,false,false,0.45,color_nr,True,6,0.080337148,0.036993404,4.6202287e-10,1.8559636e-11,0.44213867,0,0,0,0
73343,held_out,2,false,false,0.45,sharpen,True,6,0.046259618,0.037670632,7.9732649e-19,1.0061837e-18,0.48339844,0,0,0,0
73343,held_out,2,false,false,0.45,default,True,6,0.046259618,0.037670632,4.7272873e-10,1.7328315e-11,0.48461914,0,0,0,0
73343,held_out,2,false,false,0.595,lower_clip,True,6,0.14399354,0.045063643,9.0367113e-19,1.140385e-18,0.58349609,0,0,0,0
73343,held_out,2,false,false,0.595,color_nr,True,6,0.14399354,0.045063643,3.2462581e-10,2.1104688e-11,0.58349609,0,0,0,0
73343,held_out,2,false,false,0.595,sharpen,True,6,0.20546347,0.046339165,9.2162351e-19,1.1630399e-18,0.58862305,0,0,0,0
73343,held_out,2,false,false,0.595,default,True,6,0.20546347,0.046339165,3.2699161e-10,2.0596352e-11,0.58862305,0,0,0,0
73343,held_out,2,false,true,0.05,lower_clip,True,6,0.036037348,-0.0072811901,-0.0040132844,0.00036031459,0.051025391,0,0,0,0
73343,held_out,2,false,true,0.05,color_nr,True,6,0.4476183,-0.0039379095,0.00027874048,0.00016030242,0.0014648438,0,0,0,0
73343,held_out,2,false,true,0.05,sharpen,True,6,0.034413826,-0.0085287884,-0.0032344377,0.00052121784,0.044921875,0,0,0,0
73343,held_out,2,false,true,0.05,default,True,6,0.20001835,-0.005390595,0.00029459746,0.00018909713,0.0056152344,0,0,0,0
73343,held_out,2,false,true,0.15,lower_clip,True,6,0.035420154,-0.011579469,-0.0038419736,0.00029284621,0.15087891,0,0,0,0
73343,held_out,2,false,true,0.15,color_nr,True,6,0.11782659,-0.0058860257,0.001381473,0.0001685278,0.010742188,0,0,0,0
73343,held_out,2,false,true,0.15,sharpen,True,6,0.033443619,-0.012419623,-0.0025953345,0.000504238,0.12792969,0,0,0,0
73343,held_out,2,false,true,0.15,default,True,6,0.074144248,-0.0079052449,0.0014790781,0.00020171704,0.030761719,0,0,0,0
73343,held_out,2,false,true,0.3,lower_clip,True,6,0.097811604,-0.014884477,-0.002081195,0.00011900185,0.31152344,0,0,0,0
73343,held_out,2,false,true,0.3,color_nr,True,6,0.089178704,-0.0068145888,0.0033245619,0.00015866459,0.041259766,0,0,0,0
73343,held_out,2,false,true,0.3,sharpen,True,6,0.077361769,-0.014583659,-0.00054544195,0.00039118445,0.23022461,0,0,0,0
73343,held_out,2,false,true,0.3,default,True,6,0.12386515,-0.0088642105,0.0035319362,0.00019271657,0.073730469,0,0,0,0
73343,held_out,2,false,true,0.45,lower_clip,True,6,0.035264112,-0.014856919,0.00023568435,-1.9441596e-05,0.45019531,0,0,0,0
73343,held_out,2,false,true,0.45,color_nr,True,6,0.063626952,-0.0051090007,0.005487538,0.00018565618,0.079589844,0,0,0,0
73343,held_out,2,false,true,0.45,sharpen,True,6,0.03318802,-0.013419252,0.0018838695,0.00032227547,0.34277344,0,0,0,0
73343,held_out,2,false,true,0.45,default,True,6,0.063626952,-0.0067165855,0.0057509961,0.00021308323,0.13574219,0,0,0,0
73343,held_out,2,false,true,0.595,lower_clip,True,6,0.10068219,-0.0096490573,0.0027734532,-0.0001621458,0.58374023,0,0,0,0
73343,held_out,2,false,true,0.595,color_nr,True,6,0.056759033,0.0012210066,0.0077769848,0.000232029,0.13769531,0,0,0,0
73343,held_out,2,false,true,0.595,sharpen,True,6,0.033312392,-0.0072465965,0.0043921957,0.00024361965,0.42773438,0,0,0,0
73343,held_out,2,false,true,0.595,default,True,6,0.056759033,0.00032974087,0.0080347,0.00025849636,0.203125,0,0,0,0
73343,held_out,2,true,false,0.05,lower_clip,True,6,0.021271836,-0.0042864212,0.0020728569,-0.0061179306,0.050537109,0,0,0,0
73343,held_out,2,true,false,0.05,color_nr,True,6,0.021170471,-0.0040379325,0.0017831047,-0.0055401888,0.045410156,0,0,0,0
73343,held_out,2,true,false,0.05,sharpen,True,6,0.020750229,-0.0047972276,0.002501851,-0.0078037258,0.076904297,0,0,0,0
73343,held_out,2,true,false,0.05,default,True,6,0.020696748,-0.0045927127,0.0022270247,-0.0072643993,0.073486328,0,0,0,0
73343,held_out,2,true,false,0.15,lower_clip,True,6,0.021210821,-0.0052107326,0.0025476884,-0.0070424689,0.15112305,0,0,0,0
73343,held_out,2,true,false,0.15,color_nr,True,6,0.021213319,-0.0042234341,0.0014831517,-0.0047109454,0.12548828,0,0,0,0
73343,held_out,2,true,false,0.15,sharpen,True,6,0.020765755,-0.0047432249,0.0026933701,-0.0081464358,0.18188477,0,0,0,0
73343,held_out,2,true,false,0.15,default,True,6,0.020485436,-0.0039443991,0.0016987737,-0.0060289882,0.16357422,0,0,0,0
73343,held_out,2,true,false,0.3,lower_clip,True,6,0.02131246,-0.0035084069,0.0015383347,-0.00060458758,0.30053711,0,0,0,0
73343,held_out,2,true,false,0.3,color_nr,True,6,0.021505666,-0.0011164278,-0.00087344544,0.0049325773,0.22680664,0,0,0,0
73343,held_out,2,true,false,0.3,sharpen,True,6,0.020738905,-0.0018754226,0.0012576522,-0.00047163971,0.30371094,0,0,0,0
73343,held_out,2,true,false,0.3,default,True,6,0.020320569,6.2028288e-05,-0.00097175481,0.0044384156,0.26196289,0,0,0,0
73343,held_out,2,true,false,0.45,lower_clip,True,6,0.021601812,0.0046041736,-0.0030884246,0.023093521,0.45410156,0,0,0,0
73343,held_out,2,true,false,0.45,color_nr,True,6,0.022329157,0.0086965433,-0.007003488,0.032185438,0.3125,0,0,0,0
73343,held_out,2,true,false,0.45,sharpen,True,6,0.021028209,0.0071022206,-0.0037355138,0.024441526,0.39990234,0,0,0,0
73343,held_out,2,true,false,0.45,default,True,6,0.020966671,0.010497811,-0.0073529826,0.032426649,0.32861328,0,0,0,0
73343,held_out,2,true,false,0.595,lower_clip,True,6,0.059893467,0.0054105514,-0.0035893505,0.028272654,0.58349609,0,0,0,0
73343,held_out,2,true,false,0.595,color_nr,True,6,0.026967881,0.011452792,-0.0090981851,0.040865204,0.3815918,0,0,0,0
73343,held_out,2,true,false,0.595,sharpen,True,6,0.021847586,0.0085749162,-0.0045555764,0.030761493,0.46289062,0,0,0,0
73343,held_out,2,true,false,0.595,default,True,6,0.022905647,0.013713896,-0.0096540105,0.041719805,0.37255859,0,0,0,0
